🇨🇳央视频道❤,#genre#
狄仁杰,http://mmitv.top/pltv/yy.php?id=1351755386
经典动漫,http://mmitv.top/pltv/yy.php?id=24180320
66车讯,http://mmitv.top/pltv/yy.php?id=1382571192
【荒野求生】德爷贝爷各种,http://mmitv.top/pltv/yy.php?id=21831828
欢乐集结号-每天笑不停,http://mmitv.top/pltv/yy.php?id=1382741642
港片电影集,http://mmitv.top/pltv/yy.php?id=1455225203
鹿鼎记-周星驰版,http://mmitv.top/pltv/yy.php?id=1354658049
举起手来-惊险抗日,http://mmitv.top/pltv/yy.php?id=1382736877
花儿开心吧,http://mmitv.top/pltv/yy.php?id=1354930984
星爷经典-百看不厌,http://mmitv.top/pltv/yy.php?id=1382736808
火蓝刀锋,http://mmitv.top/pltv/yy.php?id=1382737892
神探狄仁杰1,http://mmitv.top/pltv/yy.php?id=1354930934
院线动作大片,http://mmitv.top/pltv/yy.php?id=1382736900
知否,http://mmitv.top/pltv/yy.php?id=1351537467
交友林正英女鬼电影,http://mmitv.top/pltv/yy.php?id=1453996620
主播-求关注.24小时,http://mmitv.top/pltv/yy.php?id=1456625255
笑傲江湖,http://mmitv.top/pltv/yy.php?id=1354930909
康熙王朝,http://mmitv.top/pltv/yy.php?id=1382736818
吃鱼了,http://mmitv.top/pltv/yy.php?id=1382764587
读心神探,http://mmitv.top/pltv/yy.php?id=1382736875
古惑仔全集,http://mmitv.top/pltv/yy.php?id=1460889796
【二炮手】孙红雷,http://mmitv.top/pltv/yy.php?id=1354330324
经典鬼片3000部,http://mmitv.top/pltv/yy.php?id=29460894
你最爱的宋小宝,http://mmitv.top/pltv/yy.php?id=1354936198
三国演义,http://mmitv.top/pltv/yy.php?id=32788000
《仙侠》开局无敌了,http://mmitv.top/pltv/yy.php?id=29600150
西游记后传,http://mmitv.top/pltv/yy.php?id=1382736846
【动漫】斗罗斗破超清全屏,http://mmitv.top/pltv/yy.php?id=28796627
寻秦记-穿越剧经典,http://mmitv.top/pltv/yy.php?id=1382749900
送欢乐,http://mmitv.top/pltv/yy.php?id=34093016
天道-9.2高分好剧,http://mmitv.top/pltv/yy.php?id=1382735574
父母爱情,http://mmitv.top/pltv/yy.php?id=1354926650
高分经典电影,http://mmitv.top/pltv/yy.php?id=1382754187
小兵张嘎,http://mmitv.top/pltv/yy.php?id=1354930225
燕双鹰系列,http://mmitv.top/pltv/yy.php?id=1457622044
三国演义94年经典版,http://mmitv.top/pltv/yy.php?id=1354936241
武工队传奇,http://mmitv.top/pltv/yy.php?id=1354790484
朱元璋电视剧,http://mmitv.top/pltv/yy.php?id=1382765235
【成龙经典】动作,http://mmitv.top/pltv/yy.php?id=34460526
【狂飙】4K,http://mmitv.top/pltv/yy.php?id=1382773728
经典大片合集,http://mmitv.top/pltv/yy.php?id=1382749895
布丁-玄幻电影正在直播,http://mmitv.top/pltv/yy.php?id=1455460998
我和僵尸有个约会,http://mmitv.top/pltv/yy.php?id=1354143966
双月之城-国漫,http://mmitv.top/pltv/yy.php?id=1382736907
少年包青天第三部,http://mmitv.top/pltv/yy.php?id=1382736814
单挑荒野第一季,http://mmitv.top/pltv/yy.php?id=1354933535
【林正英】僵尸 鬼片,http://mmitv.top/pltv/yy.php?id=30668277
24H国漫热播,http://mmitv.top/pltv/yy.php?id=1353937086
斗罗斗破精彩动漫,http://mmitv.top/pltv/yy.php?id=1507304388
【神雕侠侣】金庸经典,http://mmitv.top/pltv/yy.php?id=1382704651
(周星驰)超经典搞笑电影,http://mmitv.top/pltv/yy.php?id=29945997
鬼片.惊悚.港片,http://mmitv.top/pltv/yy.php?id=1355497884
新三国,http://mmitv.top/pltv/yy.php?id=26744898
灌篮高手 正在直播,http://mmitv.top/pltv/yy.php?id=1351417866
丫头动漫 斗罗斗破,http://mmitv.top/pltv/yy.php?id=1458722520
盗慕恐怖惊辣,http://mmitv.top/pltv/yy.php?id=1382748585
【港片】赌片 动作,http://mmitv.top/pltv/yy.php?id=24921161
新主播，求照顾,http://mmitv.top/pltv/yy.php?id=29197808
放羊的星星,http://mmitv.top/pltv/yy.php?id=1355260662
 逋鞠盗 -国产喜剧,http://mmitv.top/pltv/yy.php?id=1382736856
欢乐集结号,http://mmitv.top/pltv/yy.php?id=1354931582
《石敢当》六耳猕猴,http://mmitv.top/pltv/yy.php?id=1394156613
《神雕侠侣》黯然销魂,http://mmitv.top/pltv/yy.php?id=1394000563
我爱我家,http://mmitv.top/pltv/yy.php?id=1382735557
【老九门】首播,http://mmitv.top/pltv/yy.php?id=1353877164
【电影】超然巨作,http://mmitv.top/pltv/yy.php?id=29170933
惊恐鬼怪盗暮,http://mmitv.top/pltv/yy.php?id=1382749525
【动漫】斗罗斗破超清全屏,http://mmitv.top/pltv/yy.php?id=1382689904
狂飙 蓝光,http://mmitv.top/pltv/yy.php?id=1382787686
斗罗斗破,http://mmitv.top/pltv/yy.php?id=1354768831
宰相刘罗锅,http://mmitv.top/pltv/yy.php?id=1353892468
吕小羊鬼片 正在直播,http://mmitv.top/pltv/yy.php?id=1354792118
神雕侠侣,http://mmitv.top/pltv/yy.php?id=1351762426
精彩玄幻电影,http://mmitv.top/pltv/yy.php?id=1382688400
天龙神雕经典回忆,http://mmitv.top/pltv/yy.php?id=68260522
特种兵系列,http://mmitv.top/pltv/yy.php?id=1508456184
血色浪漫,http://mmitv.top/pltv/yy.php?id=1354926676
24H欧美惊悚科幻,http://mmitv.top/pltv/yy.php?id=1382656234
父母的爱情,http://mmitv.top/pltv/yy.php?id=1382768483
经典港片电影,http://mmitv.top/pltv/yy.php?id=1382793140
无敌燕双鹰,http://mmitv.top/pltv/yy.php?id=1354825244
经典港剧《法证先锋》,http://mmitv.top/pltv/yy.php?id=1461993663
动漫,http://mmitv.top/pltv/yy.php?id=1382788679
妖魔鬼怪 超好看,http://mmitv.top/pltv/yy.php?id=1459714870
斗罗斗破动漫,http://mmitv.top/pltv/yy.php?id=1420843376
雪儿动漫,http://mmitv.top/pltv/yy.php?id=1354143938
斗罗斗破,http://mmitv.top/pltv/yy.php?id=1354768828
易中天品三国,http://mmitv.top/pltv/yy.php?id=1354931498
炊事班的故事III,http://mmitv.top/pltv/yy.php?id=1382736716
系列电视剧,http://mmitv.top/pltv/yy.php?id=1458015189
24灌篮高手正在直播,http://mmitv.top/pltv/yy.php?id=1350984033
电影,http://mmitv.top/pltv/yy.php?id=1458819360
彭禺厶鬼怪奇幻系列电影,http://mmitv.top/pltv/yy.php?id=1353200190
24H地下交通站全,http://mmitv.top/pltv/yy.php?id=37880083
奇缘39262港台影院,http://mmitv.top/pltv/yy.php?id=1354889234
笑声传奇,http://mmitv.top/pltv/yy.php?id=1382736880
炊事班的故事II,http://mmitv.top/pltv/yy.php?id=1382736885
西游记后传 蓝光,http://mmitv.top/pltv/yy.php?id=1353392400
赵本山爆笑小品2,http://mmitv.top/pltv/yy.php?id=1354936217
辽宁七七与你相见恨晚,http://mmitv.top/pltv/yy.php?id=1451760831
奇领 铁山靠【Y 正在直播,http://mmitv.top/pltv/yy.php?id=41584371
恐怖片 女鬼,http://mmitv.top/pltv/yy.php?id=1455891197
电影电影电影,http://mmitv.top/pltv/yy.php?id=28099939
天龙八部蓝光,http://mmitv.top/pltv/yy.php?id=1355652820
港剧悬疑破案,http://mmitv.top/pltv/yy.php?id=10425097
妹子高分搞笑电影,http://mmitv.top/pltv/yy.php?id=33478222
彭禺厶鬼怪奇幻系列电影,http://mmitv.top/pltv/yy.php?id=1355249116
好先生,http://mmitv.top/pltv/yy.php?id=79382500
荒野求生德爷,http://mmitv.top/pltv/yy.php?id=36949900
破案港剧,http://mmitv.top/pltv/yy.php?id=1350670730
最新电影，800部,http://mmitv.top/pltv/yy.php?id=1382703933
【案发现场】1-4部全集,http://mmitv.top/pltv/yy.php?id=33567888
案发现场全集,http://mmitv.top/pltv/yy.php?id=1354775242
士兵突击,http://mmitv.top/pltv/yy.php?id=1382828766
为什么你一直是单身,http://mmitv.top/pltv/yy.php?id=89431014
【电视剧】士兵突击,http://mmitv.top/pltv/yy.php?id=96731358
动漫,http://mmitv.top/pltv/yy.php?id=1382747970
星爷电影 超清,http://mmitv.top/pltv/yy.php?id=21092633
【动漫】斗罗斗破,http://mmitv.top/pltv/yy.php?id=35742228
伪装者,http://mmitv.top/pltv/yy.php?id=1345494225
金婚,http://mmitv.top/pltv/yy.php?id=1382828768
动漫,http://mmitv.top/pltv/yy.php?id=23993334
港片鬼片全集,http://mmitv.top/pltv/yy.php?id=1459869766
港剧陀枪师姐,http://mmitv.top/pltv/yy.php?id=10425098
变形金刚,http://mmitv.top/pltv/yy.php?id=1382736803
澳门风云,http://mmitv.top/pltv/yy.php?id=1459243913
父母爱情,http://mmitv.top/pltv/yy.php?id=1382746276
新白娘子传奇-女神赵雅芝,http://mmitv.top/pltv/yy.php?id=1354930969
今夜欢乐颂,http://mmitv.top/pltv/yy.php?id=1382735572
经典影视剧大家一起看,http://mmitv.top/pltv/yy.php?id=1355742336
易中天品三国完整版,http://mmitv.top/pltv/yy.php?id=1461244449
敢死队-精彩动作电影,http://mmitv.top/pltv/yy.php?id=1382735573
24小时小雅陪你看,http://mmitv.top/pltv/yy.php?id=1331686180
国内喜剧,http://mmitv.top/pltv/yy.php?id=1382736862
电影百团大战,http://mmitv.top/pltv/yy.php?id=1382736871
【电影】顶级动作电影,http://mmitv.top/pltv/yy.php?id=24923327
爆笑小品,http://mmitv.top/pltv/yy.php?id=1354931503
军旅全系列24h陪你看,http://mmitv.top/pltv/yy.php?id=1355171357
夏洛特烦恼-国内电影-喜剧,http://mmitv.top/pltv/yy.php?id=1354936201
亲爱的热爱的,http://mmitv.top/pltv/yy.php?id=1354932433
【新三国】萌儿陪看,http://mmitv.top/pltv/yy.php?id=29216766
西游记张卫健版,http://mmitv.top/pltv/yy.php?id=1354936155
法证先锋Ⅱ,http://mmitv.top/pltv/yy.php?id=1354888736
情满四合院,http://mmitv.top/pltv/yy.php?id=1382736848
港片鬼片电影,http://mmitv.top/pltv/yy.php?id=1355364378
【战狼3】吴京首播,http://mmitv.top/pltv/yy.php?id=1354752072
魔幻手机,http://mmitv.top/pltv/yy.php?id=1382735544
绝版鬼片 超恐怖,http://mmitv.top/pltv/yy.php?id=1382788850
情满四合院,http://mmitv.top/pltv/yy.php?id=1382736888
伪装者,http://mmitv.top/pltv/yy.php?id=1354936244
法证先锋,http://mmitv.top/pltv/yy.php?id=1354930939
小欢喜,http://mmitv.top/pltv/yy.php?id=1382737888
纪晓岚,http://mmitv.top/pltv/yy.php?id=1382781415
小沈阳春晚小品,http://mmitv.top/pltv/yy.php?id=1382749941
恐怖鬼片,http://mmitv.top/pltv/yy.php?id=1355485328
赌神-发哥,http://mmitv.top/pltv/yy.php?id=1354889044
宋小宝小品合集,http://mmitv.top/pltv/yy.php?id=1354931577
热门喜剧,http://mmitv.top/pltv/yy.php?id=1354931495
鬼片恐怖片 美女陪你看,http://mmitv.top/pltv/yy.php?id=1335509613
我的体育老师,http://mmitv.top/pltv/yy.php?id=1382745169
张国荣与周润发的兄弟情,http://mmitv.top/pltv/yy.php?id=1354930961
绝版电影超好看,http://mmitv.top/pltv/yy.php?id=59719179
斗破苍穹玄幻剧,http://mmitv.top/pltv/yy.php?id=1356051105
贾玲春晚小品,http://mmitv.top/pltv/yy.php?id=1382736720
欢乐集结号,http://mmitv.top/pltv/yy.php?id=1382735550
皮蛋影视 正在直播,http://mmitv.top/pltv/yy.php?id=23055599
笑傲江湖 4K超清,http://mmitv.top/pltv/yy.php?id=1354282410
大明王朝,http://mmitv.top/pltv/yy.php?id=1382736879
大话西游至尊宝,http://mmitv.top/pltv/yy.php?id=1382736910
战狼10086,http://mmitv.top/pltv/yy.php?id=1382773686
小宝让你乐翻天：6到9集,http://mmitv.top/pltv/yy.php?id=1354930971
宋小宝春晚小品合集,http://mmitv.top/pltv/yy.php?id=1382736866
我的前半生,http://mmitv.top/pltv/yy.php?id=1382735564
抗战！抗战！,http://mmitv.top/pltv/yy.php?id=1507704566
法证先锋2,http://mmitv.top/pltv/yy.php?id=1382736870
拆弹专家-刘德华,http://mmitv.top/pltv/yy.php?id=1382745111
最美的青春,http://mmitv.top/pltv/yy.php?id=1382745116
经典动作电影,http://mmitv.top/pltv/yy.php?id=1370293254
倚天屠龙记,http://mmitv.top/pltv/yy.php?id=1382818085
大汉天子S1,http://mmitv.top/pltv/yy.php?id=1382749902
战争 二战 《狙击电影》,http://mmitv.top/pltv/yy.php?id=1450828388
精彩动漫斗罗斗破,http://mmitv.top/pltv/yy.php?id=76101626
超精彩！系列动作电影,http://mmitv.top/pltv/yy.php?id=1382745096
春晚小品,http://mmitv.top/pltv/yy.php?id=1382773708
开饭了大熊猫,http://mmitv.top/pltv/yy.php?id=1382741641
林正英合集电影,http://mmitv.top/pltv/yy.php?id=1508778705
炊事班的故事,http://mmitv.top/pltv/yy.php?id=1382749901
安家,http://mmitv.top/pltv/yy.php?id=12086226
新世界,http://mmitv.top/pltv/yy.php?id=1382736850
24小时循环播电视剧,http://mmitv.top/pltv/yy.php?id=53320802
再向虎山行,http://mmitv.top/pltv/yy.php?id=1355823667
【血色浪漫】经典回顾,http://mmitv.top/pltv/yy.php?id=33369999
天下第一,http://mmitv.top/pltv/yy.php?id=1355554637
公主嫁到,http://mmitv.top/pltv/yy.php?id=1382736915
【电影】超然巨作,http://mmitv.top/pltv/yy.php?id=26623173
春晚小品,http://mmitv.top/pltv/yy.php?id=1394000564
真实案件系列,http://mmitv.top/pltv/yy.php?id=1382671124
今晚80后脱口秀,http://mmitv.top/pltv/yy.php?id=1382745098
华子系列,http://mmitv.top/pltv/yy.php?id=1354888726
插翅难逃,http://mmitv.top/pltv/yy.php?id=1355279371
经典鬼片百看不厌,http://mmitv.top/pltv/yy.php?id=1354209316
少年包青天-蓝光版,http://mmitv.top/pltv/yy.php?id=1456630506
【科幻】超炫特效,http://mmitv.top/pltv/yy.php?id=37988782
【请进来观看】,http://mmitv.top/pltv/yy.php?id=37033366
泡芙陪你看电影,http://mmitv.top/pltv/yy.php?id=24407222
好先生,http://mmitv.top/pltv/yy.php?id=29067617
热血战争巨作,http://mmitv.top/pltv/yy.php?id=1382745087
动漫奥斯卡正在直播,http://mmitv.top/pltv/yy.php?id=1382626335
金婚,http://mmitv.top/pltv/yy.php?id=1382736832
少年包青天1-3蓝光版,http://mmitv.top/pltv/yy.php?id=38498680
燃爆动作片,http://mmitv.top/pltv/yy.php?id=1382736801
国内喜剧,http://mmitv.top/pltv/yy.php?id=1382735563
战狼7吴京退役,http://mmitv.top/pltv/yy.php?id=1382773714
【老九门】电视剧,http://mmitv.top/pltv/yy.php?id=1355336008
记忆中的李连杰·····,http://mmitv.top/pltv/yy.php?id=1454390555
国外科幻,http://mmitv.top/pltv/yy.php?id=1382736800
狄仁杰等你哦,http://mmitv.top/pltv/yy.php?id=1457579747
大进军全集：红色系列电影,http://mmitv.top/pltv/yy.php?id=1382745083
密子君,http://mmitv.top/pltv/yy.php?id=1382736717
发哥系列,http://mmitv.top/pltv/yy.php?id=1354888733
【经典港片】佟瑶,http://mmitv.top/pltv/yy.php?id=23531261
渴望,http://mmitv.top/pltv/yy.php?id=1354930963
超炫科幻大片,http://mmitv.top/pltv/yy.php?id=1382736840
宫心计,http://mmitv.top/pltv/yy.php?id=1382828769
福贵,http://mmitv.top/pltv/yy.php?id=1354926537
少年歌行【蓝光】,http://mmitv.top/pltv/yy.php?id=1450556636
灌篮高手,http://mmitv.top/pltv/yy.php?id=1382735626
盗幕笔记超清全集,http://mmitv.top/pltv/yy.php?id=1354744544
成龙系列,http://mmitv.top/pltv/yy.php?id=1354888751
欢乐集结号3,http://mmitv.top/pltv/yy.php?id=1382736822
【神话】24小时循环播放,http://mmitv.top/pltv/yy.php?id=29067083
历年春晚小品合集,http://mmitv.top/pltv/yy.php?id=1355555484
军旅电视剧,http://mmitv.top/pltv/yy.php?id=1352575322
木乃伊全集,http://mmitv.top/pltv/yy.php?id=1354889024
无敌县令,http://mmitv.top/pltv/yy.php?id=1354932390
小敏,http://mmitv.top/pltv/yy.php?id=1382736890
笑傲帮,http://mmitv.top/pltv/yy.php?id=1382735555
欢乐颂,http://mmitv.top/pltv/yy.php?id=1382735624
金星脱口秀：我敢说你敢听吗,http://mmitv.top/pltv/yy.php?id=1382735552
战争大片,http://mmitv.top/pltv/yy.php?id=1382735556
国内科幻片,http://mmitv.top/pltv/yy.php?id=1382745110
吴京首播【战狼3】,http://mmitv.top/pltv/yy.php?id=1354330332
欢天喜地七仙女,http://mmitv.top/pltv/yy.php?id=1382735553
超精彩武打场景,http://mmitv.top/pltv/yy.php?id=1354936131
平凡岁月,http://mmitv.top/pltv/yy.php?id=1382745117
三国演义【1994】,http://mmitv.top/pltv/yy.php?id=1354930932
余zui,http://mmitv.top/pltv/yy.php?id=31809939
国内外惊悚恐怖片,http://mmitv.top/pltv/yy.php?id=1356075281
热血抗日电影,http://mmitv.top/pltv/yy.php?id=1382749907
陈情令,http://mmitv.top/pltv/yy.php?id=1382745121
进来 陪你看电视,http://mmitv.top/pltv/yy.php?id=1353518742
黑冰,http://mmitv.top/pltv/yy.php?id=1354932427
【星汉灿烂】,http://mmitv.top/pltv/yy.php?id=1354806550
香港院线大片-最新,http://mmitv.top/pltv/yy.php?id=1354936242
国内战争大片合集,http://mmitv.top/pltv/yy.php?id=1382749950
非诚勿扰,http://mmitv.top/pltv/yy.php?id=1382735583
【天龙八部】蓝光超清,http://mmitv.top/pltv/yy.php?id=28996058
欢乐一起看,http://mmitv.top/pltv/yy.php?id=1354930926
国威影院 仙侠系列,http://mmitv.top/pltv/yy.php?id=1354866665
鹿鼎记4k超清陈小春经典,http://mmitv.top/pltv/yy.php?id=1353312849
经典搞笑影片,http://mmitv.top/pltv/yy.php?id=1382749878
中国第一神探-狄仁杰,http://mmitv.top/pltv/yy.php?id=1354932438
粟裕大将-影视,http://mmitv.top/pltv/yy.php?id=1354926542
天下第一,http://mmitv.top/pltv/yy.php?id=1382736838
宫心计,http://mmitv.top/pltv/yy.php?id=1354932429
洪大哥系列,http://mmitv.top/pltv/yy.php?id=1354888743
科幻片：来看神奇的地球,http://mmitv.top/pltv/yy.php?id=1354930897
漫威超级英雄系列,http://mmitv.top/pltv/yy.php?id=1354932402
传奇英雄,http://mmitv.top/pltv/yy.php?id=1382735578
经典鬼片,http://mmitv.top/pltv/yy.php?id=1508828185
喜剧闹翻天,http://mmitv.top/pltv/yy.php?id=1382735548
怀旧好电影,http://mmitv.top/pltv/yy.php?id=1382627144
妖神记,http://mmitv.top/pltv/yy.php?id=1382745171
中国味道 第4季-美食纪录片,http://mmitv.top/pltv/yy.php?id=1382736845
飓风营救,http://mmitv.top/pltv/yy.php?id=1382735547
超燃科幻大片：明日边缘,http://mmitv.top/pltv/yy.php?id=1382736835
人生必看的科幻片,http://mmitv.top/pltv/yy.php?id=1382745114
百家讲坛――之明太祖朱元璋,http://mmitv.top/pltv/yy.php?id=1354936149
热血动作片合集,http://mmitv.top/pltv/yy.php?id=1382735627
香港动作大片,http://mmitv.top/pltv/yy.php?id=1382736816
抗日奇侠,http://mmitv.top/pltv/yy.php?id=22089862
高分科幻动作片,http://mmitv.top/pltv/yy.php?id=1382749948
卖拐 范伟,http://mmitv.top/pltv/yy.php?id=1382773719
给孩子补补榜吧,http://mmitv.top/pltv/yy.php?id=1354887058
小虎子经典鬼片 正在直播,http://mmitv.top/pltv/yy.php?id=1356075628
倚天屠龙记,http://mmitv.top/pltv/yy.php?id=33300793
【女娲传说之灵珠】,http://mmitv.top/pltv/yy.php?id=23458682
武林外传-超清下饭剧,http://mmitv.top/pltv/yy.php?id=1353085648
斗罗玄幻24H正在直播,http://mmitv.top/pltv/yy.php?id=1355171231
新主播，求照顾,http://mmitv.top/pltv/yy.php?id=1382690406
【聚星】小猴子,http://mmitv.top/pltv/yy.php?id=1382773710
鬼片 恐怖片超好看,http://mmitv.top/pltv/yy.php?id=1382780025
逐梦传媒-007 正在直播,http://mmitv.top/pltv/yy.php?id=1456685522
神探狄仁杰1—5部全集,http://mmitv.top/pltv/yy.php?id=1382705592
芝正在直播,http://mmitv.top/pltv/yy.php?id=1352488363
尽享国内精彩战争片,http://mmitv.top/pltv/yy.php?id=1382745094
【荒野求生】德爷贝爷蓝光,http://mmitv.top/pltv/yy.php?id=24759907
 潘磕惺康谝患 -国产喜剧,http://mmitv.top/pltv/yy.php?id=1382741637
薛元帅传奇,http://mmitv.top/pltv/yy.php?id=31313785
X战警系列电影,http://mmitv.top/pltv/yy.php?id=1382736893
你所喜欢的颖宝,http://mmitv.top/pltv/yy.php?id=1456829119
战争大片-国外电影,http://mmitv.top/pltv/yy.php?id=1382736857
岳云鹏-屌丝也能追到美女,http://mmitv.top/pltv/yy.php?id=1382736882
舌尖上的中国第2季,http://mmitv.top/pltv/yy.php?id=1354930943
河山,http://mmitv.top/pltv/yy.php?id=1382749952
动作大片-热血开打,http://mmitv.top/pltv/yy.php?id=1354936168
毒液：致命守护者,http://mmitv.top/pltv/yy.php?id=1382745095
铭记历史-甲午大海战,http://mmitv.top/pltv/yy.php?id=1354936195
忠烈杨家将,http://mmitv.top/pltv/yy.php?id=1382749909
临界婚姻,http://mmitv.top/pltv/yy.php?id=1354932365
天龙八部,http://mmitv.top/pltv/yy.php?id=1382749944
远去的飞鹰-影视剧,http://mmitv.top/pltv/yy.php?id=1354930912
仙剑奇侠传-神仙姐姐驾到,http://mmitv.top/pltv/yy.php?id=1382749903
超激烈的猎食场面,http://mmitv.top/pltv/yy.php?id=1382749898
利刃出击之功夫战乐乐陪看,http://mmitv.top/pltv/yy.php?id=1352946111
十大经典港剧之《大时代》,http://mmitv.top/pltv/yy.php?id=1354930891
熊出没之探险日记S1-国漫,http://mmitv.top/pltv/yy.php?id=1354930977
探秘中华美食,http://mmitv.top/pltv/yy.php?id=1354930954
高分动作大片-热血出击,http://mmitv.top/pltv/yy.php?id=1382736909
鬼片赌片经典电影,http://mmitv.top/pltv/yy.php?id=1351496216
宝莲灯前传,http://mmitv.top/pltv/yy.php?id=1354931631
风味原产地潮汕,http://mmitv.top/pltv/yy.php?id=1382745178
聊斋志异S1,http://mmitv.top/pltv/yy.php?id=1382736975
机场超燃警匪片,http://mmitv.top/pltv/yy.php?id=1382735576
